battery_id,type,start_time,ambient_temperature,test_id,uid,filename,capacity
CS2_36,discharge,2010-10-21 13:20:04,25,2,CS2_36_2,CS2_36_cycle_2.csv,1.994300055993614
CS2_36,discharge,2010-10-21 16:36:41,25,3,CS2_36_3,CS2_36_cycle_3.csv,2.986581765561373
CS2_36,discharge,2010-10-21 19:52:55,25,4,CS2_36_4,CS2_36_cycle_4.csv,3.988107442284603
CS2_36,discharge,2010-10-21 23:07:58,25,5,CS2_36_5,CS2_36_cycle_5.csv,4.991093252366567
CS2_36,discharge,2010-10-22 02:23:11,25,6,CS2_36_6,CS2_36_cycle_6.csv,5.985211240678494
CS2_36,discharge,2010-10-22 05:37:41,25,7,CS2_36_7,CS2_36_cycle_7.csv,6.974985132826118
CS2_36,discharge,2010-10-22 08:53:29,25,8,CS2_36_8,CS2_36_cycle_8.csv,7.965004063412805
CS2_36,discharge,2010-10-22 12:08:37,25,9,CS2_36_9,CS2_36_cycle_9.csv,8.95405669675617
CS2_36,discharge,2010-10-22 15:23:46,25,10,CS2_36_10,CS2_36_cycle_10.csv,9.940844409677329
CS2_36,discharge,2010-10-22 18:38:34,25,11,CS2_36_11,CS2_36_cycle_11.csv,10.93508656456939
CS2_36,discharge,2010-10-22 21:53:28,25,12,CS2_36_12,CS2_36_cycle_12.csv,11.931576164423364
CS2_36,discharge,2010-10-23 01:07:55,25,13,CS2_36_13,CS2_36_cycle_13.csv,12.928661797703572
CS2_36,discharge,2010-10-23 04:22:16,25,14,CS2_36_14,CS2_36_cycle_14.csv,13.925916112939245
CS2_36,discharge,2010-10-23 07:36:27,25,15,CS2_36_15,CS2_36_cycle_15.csv,14.923475727765062
CS2_36,discharge,2010-10-23 10:50:41,25,16,CS2_36_16,CS2_36_cycle_16.csv,15.922555314861023
CS2_36,discharge,2010-10-23 14:04:49,25,17,CS2_36_17,CS2_36_cycle_17.csv,16.922126069668394
CS2_36,discharge,2010-10-23 17:18:48,25,18,CS2_36_18,CS2_36_cycle_18.csv,17.922039850798114
CS2_36,discharge,2010-10-23 20:32:42,25,19,CS2_36_19,CS2_36_cycle_19.csv,18.9221975370552
CS2_36,discharge,2010-10-23 23:46:35,25,20,CS2_36_20,CS2_36_cycle_20.csv,19.922449439849498
CS2_36,discharge,2010-10-24 03:00:24,25,21,CS2_36_21,CS2_36_cycle_21.csv,20.92269573718751
CS2_36,discharge,2010-10-24 06:14:09,25,22,CS2_36_22,CS2_36_cycle_22.csv,21.9229228529088
CS2_36,discharge,2010-10-24 09:27:50,25,23,CS2_36_23,CS2_36_cycle_23.csv,22.92317126578405
CS2_36,discharge,2010-10-24 12:41:27,25,24,CS2_36_24,CS2_36_cycle_24.csv,23.923531993508636
CS2_36,discharge,2010-10-24 15:55:00,25,25,CS2_36_25,CS2_36_cycle_25.csv,24.924372031364648
CS2_36,discharge,2010-10-24 19:08:33,25,26,CS2_36_26,CS2_36_cycle_26.csv,25.80536677904719
CS2_36,discharge,2010-10-24 21:38:32,25,27,CS2_36_27,CS2_36_cycle_27.csv,26.805639943692576
CS2_36,discharge,2010-10-25 00:52:35,25,28,CS2_36_28,CS2_36_cycle_28.csv,27.80535126819308
CS2_36,discharge,2010-10-25 04:05:57,25,29,CS2_36_29,CS2_36_cycle_29.csv,28.79010636488129
CS2_36,discharge,2010-10-25 07:20:36,25,30,CS2_36_30,CS2_36_cycle_30.csv,29.773149262280487
CS2_36,discharge,2010-10-25 10:34:25,25,31,CS2_36_31,CS2_36_cycle_31.csv,30.75541794929863
CS2_36,discharge,2010-10-25 13:48:02,25,32,CS2_36_32,CS2_36_cycle_32.csv,31.736527909600017
CS2_36,discharge,2010-10-25 17:01:39,25,33,CS2_36_33,CS2_36_cycle_33.csv,32.71673621726862
CS2_36,discharge,2010-10-25 20:15:26,25,34,CS2_36_34,CS2_36_cycle_34.csv,33.7058225183354
CS2_36,discharge,2010-10-25 23:27:58,25,35,CS2_36_35,CS2_36_cycle_35.csv,34.6966870710296
CS2_36,discharge,2010-10-26 02:40:52,25,36,CS2_36_36,CS2_36_cycle_36.csv,35.67778201627732
CS2_36,discharge,2010-10-26 05:53:43,25,37,CS2_36_37,CS2_36_cycle_37.csv,36.65537466392136
CS2_36,discharge,2010-10-26 09:07:20,25,38,CS2_36_38,CS2_36_cycle_38.csv,37.63405315287035
CS2_36,discharge,2010-10-26 12:20:15,25,39,CS2_36_39,CS2_36_cycle_39.csv,38.610061483233864
CS2_36,discharge,2010-10-26 15:33:10,25,40,CS2_36_40,CS2_36_cycle_40.csv,39.58318972879659
CS2_36,discharge,2010-10-26 18:45:41,25,41,CS2_36_41,CS2_36_cycle_41.csv,40.56638971761523
CS2_36,discharge,2010-10-26 21:58:16,25,42,CS2_36_42,CS2_36_cycle_42.csv,41.552961331644546
CS2_36,discharge,2010-10-27 01:10:42,25,43,CS2_36_43,CS2_36_cycle_43.csv,42.537299270663425
CS2_36,discharge,2010-10-27 04:22:52,25,44,CS2_36_44,CS2_36_cycle_44.csv,43.51040578365462
CS2_36,discharge,2010-10-27 07:35:34,25,45,CS2_36_45,CS2_36_cycle_45.csv,44.48397224478428
CS2_36,discharge,2010-10-27 10:47:47,25,46,CS2_36_46,CS2_36_cycle_46.csv,45.45907871679812
CS2_36,discharge,2010-10-27 14:00:00,25,47,CS2_36_47,CS2_36_cycle_47.csv,46.43250215452703
CS2_36,discharge,2010-10-27 17:12:21,25,48,CS2_36_48,CS2_36_cycle_48.csv,47.40744390084875
CS2_36,discharge,2010-10-27 20:24:43,25,49,CS2_36_49,CS2_36_cycle_49.csv,48.39075815155479
CS2_36,discharge,2010-10-27 23:36:14,25,50,CS2_36_50,CS2_36_cycle_50.csv,49.37543623713139
CS2_36,discharge,2010-10-28 13:50:11,25,1,CS2_36_1,CS2_36_cycle_1.csv,0.979436021691284
CS2_36,discharge,2010-10-28 17:05:59,25,2,CS2_36_2,CS2_36_cycle_2.csv,1.958773806440329
CS2_36,discharge,2010-10-28 20:20:45,25,3,CS2_36_3,CS2_36_cycle_3.csv,2.935128710594293
CS2_36,discharge,2010-10-28 23:32:57,25,4,CS2_36_4,CS2_36_cycle_4.csv,3.907627313343118
CS2_36,discharge,2010-10-29 02:46:45,25,5,CS2_36_5,CS2_36_cycle_5.csv,4.877724606475344
CS2_36,discharge,2010-10-29 06:00:15,25,6,CS2_36_6,CS2_36_cycle_6.csv,5.848040460669501
CS2_36,discharge,2010-10-29 09:13:24,25,7,CS2_36_7,CS2_36_cycle_7.csv,6.817994751081516
CS2_36,discharge,2010-10-29 12:26:17,25,8,CS2_36_8,CS2_36_cycle_8.csv,7.786797982163372
CS2_36,discharge,2010-10-29 15:39:01,25,9,CS2_36_9,CS2_36_cycle_9.csv,8.75310786542273
CS2_36,discharge,2010-10-29 18:51:30,25,10,CS2_36_10,CS2_36_cycle_10.csv,9.728458993296933
CS2_36,discharge,2010-10-29 22:03:53,25,11,CS2_36_11,CS2_36_cycle_11.csv,10.706036156043323
CS2_36,discharge,2010-10-30 01:16:03,25,12,CS2_36_12,CS2_36_cycle_12.csv,11.68442441407479
CS2_36,discharge,2010-10-30 04:28:09,25,13,CS2_36_13,CS2_36_cycle_13.csv,12.663210598435606
CS2_36,discharge,2010-10-30 07:40:10,25,14,CS2_36_14,CS2_36_cycle_14.csv,13.642180245190858
CS2_36,discharge,2010-10-30 10:52:00,25,15,CS2_36_15,CS2_36_cycle_15.csv,14.621363587970162
CS2_36,discharge,2010-10-30 14:03:48,25,16,CS2_36_16,CS2_36_cycle_16.csv,15.600751918912357
CS2_36,discharge,2010-10-30 17:15:30,25,17,CS2_36_17,CS2_36_cycle_17.csv,15.600751918912357
CS2_36,discharge,2010-11-08 12:42:15,25,1,CS2_36_1,CS2_36_cycle_1.csv,0.964828389312589
CS2_36,discharge,2010-11-08 15:54:08,25,2,CS2_36_2,CS2_36_cycle_2.csv,1.926982442883501
CS2_36,discharge,2010-11-08 19:04:08,25,3,CS2_36_3,CS2_36_cycle_3.csv,2.894162854157789
CS2_36,discharge,2010-11-08 22:14:34,25,4,CS2_36_4,CS2_36_cycle_4.csv,3.863102342859306
CS2_36,discharge,2010-11-09 01:24:15,25,5,CS2_36_5,CS2_36_cycle_5.csv,4.832112092974143
CS2_36,discharge,2010-11-09 04:33:45,25,6,CS2_36_6,CS2_36_cycle_6.csv,5.787065150436402
CS2_36,discharge,2010-11-09 07:43:29,25,7,CS2_36_7,CS2_36_cycle_7.csv,6.741020192167091
CS2_36,discharge,2010-11-09 10:51:55,25,8,CS2_36_8,CS2_36_cycle_8.csv,7.69666166053146
CS2_36,discharge,2010-11-09 14:00:25,25,9,CS2_36_9,CS2_36_cycle_9.csv,8.650850299026235
CS2_36,discharge,2010-11-09 17:08:33,25,10,CS2_36_10,CS2_36_cycle_10.csv,9.602699666502744
CS2_36,discharge,2010-11-09 20:16:32,25,11,CS2_36_11,CS2_36_cycle_11.csv,10.563279366745748
CS2_36,discharge,2010-11-09 23:24:20,25,12,CS2_36_12,CS2_36_cycle_12.csv,11.52459402337688
CS2_36,discharge,2010-11-10 02:32:40,25,13,CS2_36_13,CS2_36_cycle_13.csv,12.479096389066576
CS2_36,discharge,2010-11-10 05:40:26,25,14,CS2_36_14,CS2_36_cycle_14.csv,13.426702844287576
CS2_36,discharge,2010-11-10 08:48:13,25,15,CS2_36_15,CS2_36_cycle_15.csv,14.373613233554284
CS2_36,discharge,2010-11-10 11:55:29,25,16,CS2_36_16,CS2_36_cycle_16.csv,15.321989450436448
CS2_36,discharge,2010-11-10 15:02:27,25,17,CS2_36_17,CS2_36_cycle_17.csv,16.270469246672743
CS2_36,discharge,2010-11-10 18:09:25,25,18,CS2_36_18,CS2_36_cycle_18.csv,17.218626076880323
CS2_36,discharge,2010-11-10 21:16:58,25,19,CS2_36_19,CS2_36_cycle_19.csv,18.175274751393633
CS2_36,discharge,2010-11-11 00:24:04,25,20,CS2_36_20,CS2_36_cycle_20.csv,19.132975365569667
CS2_36,discharge,2010-11-11 03:31:49,25,21,CS2_36_21,CS2_36_cycle_21.csv,20.078200379010045
CS2_36,discharge,2010-11-11 06:38:49,25,22,CS2_36_22,CS2_36_cycle_22.csv,21.01600966417363
CS2_36,discharge,2010-11-11 09:45:50,25,23,CS2_36_23,CS2_36_cycle_23.csv,21.95692269586343
CS2_36,discharge,2010-11-11 12:52:09,25,24,CS2_36_24,CS2_36_cycle_24.csv,22.899566512114877
CS2_36,discharge,2010-11-11 15:58:45,25,25,CS2_36_25,CS2_36_cycle_25.csv,23.838005046842216
CS2_36,discharge,2010-11-11 19:05:22,25,26,CS2_36_26,CS2_36_cycle_26.csv,24.785226258848745
CS2_36,discharge,2010-11-11 22:12:53,25,27,CS2_36_27,CS2_36_cycle_27.csv,25.735968806880788
CS2_36,discharge,2010-11-12 01:19:53,25,28,CS2_36_28,CS2_36_cycle_28.csv,26.68759391843279
CS2_36,discharge,2010-11-12 04:26:59,25,29,CS2_36_29,CS2_36_cycle_29.csv,27.623823258934845
CS2_36,discharge,2010-11-12 07:34:20,25,30,CS2_36_30,CS2_36_cycle_30.csv,28.55665940266295
CS2_36,discharge,2010-11-12 10:40:37,25,31,CS2_36_31,CS2_36_cycle_31.csv,29.49167914323039
CS2_36,discharge,2010-11-12 13:46:22,25,32,CS2_36_32,CS2_36_cycle_32.csv,30.430071967083403
CS2_36,discharge,2010-11-12 16:52:15,25,33,CS2_36_33,CS2_36_cycle_33.csv,31.364676256490533
CS2_36,discharge,2010-11-12 19:58:22,25,34,CS2_36_34,CS2_36_cycle_34.csv,32.30952054717485
CS2_36,discharge,2010-11-12 23:04:36,25,35,CS2_36_35,CS2_36_cycle_35.csv,33.25641921755983
CS2_36,discharge,2010-11-13 02:11:17,25,36,CS2_36_36,CS2_36_cycle_36.csv,34.20403992311187
CS2_36,discharge,2010-11-13 05:17:56,25,37,CS2_36_37,CS2_36_cycle_37.csv,35.152097253328975
CS2_36,discharge,2010-11-13 08:24:36,25,38,CS2_36_38,CS2_36_cycle_38.csv,36.1002306127407
CS2_36,discharge,2010-11-13 11:31:16,25,39,CS2_36_39,CS2_36_cycle_39.csv,37.04873990485616
CS2_36,discharge,2010-11-13 14:37:47,25,40,CS2_36_40,CS2_36_cycle_40.csv,37.9981357366239
CS2_36,discharge,2010-11-13 17:44:19,25,41,CS2_36_41,CS2_36_cycle_41.csv,38.947260617635486
CS2_36,discharge,2010-11-13 20:50:48,25,42,CS2_36_42,CS2_36_cycle_42.csv,39.89603295052176
CS2_36,discharge,2010-11-13 23:57:17,25,43,CS2_36_43,CS2_36_cycle_43.csv,40.844640353522145
CS2_36,discharge,2010-11-14 03:03:41,25,44,CS2_36_44,CS2_36_cycle_44.csv,41.79271617975739
CS2_36,discharge,2010-11-14 06:10:03,25,45,CS2_36_45,CS2_36_cycle_45.csv,42.74043320440577
CS2_36,discharge,2010-11-14 09:16:19,25,46,CS2_36_46,CS2_36_cycle_46.csv,43.687647956396546
CS2_36,discharge,2010-11-14 12:22:32,25,47,CS2_36_47,CS2_36_cycle_47.csv,44.634737776322886
CS2_36,discharge,2010-11-14 15:28:43,25,48,CS2_36_48,CS2_36_cycle_48.csv,45.58169280010537
CS2_36,discharge,2010-11-14 18:34:52,25,49,CS2_36_49,CS2_36_cycle_49.csv,46.52839856470788
CS2_36,discharge,2010-11-14 21:40:58,25,50,CS2_36_50,CS2_36_cycle_50.csv,47.47474575719034
CS2_36,discharge,2010-11-15 12:55:15,25,1,CS2_36_1,CS2_36_cycle_1.csv,0.939933438431348
CS2_36,discharge,2010-11-15 16:03:48,25,2,CS2_36_2,CS2_36_cycle_2.csv,1.875809628494251
CS2_36,discharge,2010-11-15 19:10:21,25,3,CS2_36_3,CS2_36_cycle_3.csv,2.820000985727014
CS2_36,discharge,2010-11-15 22:17:50,25,4,CS2_36_4,CS2_36_cycle_4.csv,3.766505963207651
CS2_36,discharge,2010-11-16 01:24:16,25,5,CS2_36_5,CS2_36_cycle_5.csv,4.713137603289838
CS2_36,discharge,2010-11-16 04:30:44,25,6,CS2_36_6,CS2_36_cycle_6.csv,5.641706553852125
CS2_36,discharge,2010-11-16 07:37:26,25,7,CS2_36_7,CS2_36_cycle_7.csv,6.568678512891446
CS2_36,discharge,2010-11-16 10:42:49,25,8,CS2_36_8,CS2_36_cycle_8.csv,7.495952780692406
CS2_36,discharge,2010-11-16 13:47:51,25,9,CS2_36_9,CS2_36_cycle_9.csv,8.42293461651749
CS2_36,discharge,2010-11-16 16:52:44,25,10,CS2_36_10,CS2_36_cycle_10.csv,9.346493327929696
CS2_36,discharge,2010-11-16 19:57:24,25,11,CS2_36_11,CS2_36_cycle_11.csv,10.281232725033172
CS2_36,discharge,2010-11-16 23:01:52,25,12,CS2_36_12,CS2_36_cycle_12.csv,11.218787965922202
CS2_36,discharge,2010-11-17 02:07:03,25,13,CS2_36_13,CS2_36_cycle_13.csv,12.152976431011307
CS2_36,discharge,2010-11-17 05:12:05,25,14,CS2_36_14,CS2_36_cycle_14.csv,13.074149669255524
CS2_36,discharge,2010-11-17 08:16:56,25,15,CS2_36_15,CS2_36_cycle_15.csv,13.996799128976788
CS2_36,discharge,2010-11-17 11:21:06,25,16,CS2_36_16,CS2_36_cycle_16.csv,14.918126946495184
CS2_36,discharge,2010-11-17 14:25:15,25,17,CS2_36_17,CS2_36_cycle_17.csv,15.837586134419173
CS2_36,discharge,2010-11-17 17:29:04,25,18,CS2_36_18,CS2_36_cycle_18.csv,16.753658936138432
CS2_36,discharge,2010-11-17 20:32:52,25,19,CS2_36_19,CS2_36_cycle_19.csv,17.683094946149787
CS2_36,discharge,2010-11-17 23:36:13,25,20,CS2_36_20,CS2_36_cycle_20.csv,18.61438000738794
CS2_36,discharge,2010-11-18 02:40:39,25,21,CS2_36_21,CS2_36_cycle_21.csv,19.53696938868169
CS2_36,discharge,2010-11-18 05:44:30,25,22,CS2_36_22,CS2_36_cycle_22.csv,20.44897230702224
CS2_36,discharge,2010-11-18 08:48:09,25,23,CS2_36_23,CS2_36_cycle_23.csv,21.362436863137
CS2_36,discharge,2010-11-18 11:51:28,25,24,CS2_36_24,CS2_36_cycle_24.csv,22.276049272811328
CS2_36,discharge,2010-11-18 14:54:33,25,25,CS2_36_25,CS2_36_cycle_25.csv,23.17457645500692
CS2_36,discharge,2010-11-18 17:57:35,25,26,CS2_36_26,CS2_36_cycle_26.csv,24.066832965097337
CS2_36,discharge,2010-11-18 21:00:25,25,27,CS2_36_27,CS2_36_cycle_27.csv,24.981591807945584
CS2_36,discharge,2010-11-19 00:02:09,25,28,CS2_36_28,CS2_36_cycle_28.csv,25.899453644624888
CS2_36,discharge,2010-11-19 03:05:24,25,29,CS2_36_29,CS2_36_cycle_29.csv,26.802389143169847
CS2_36,discharge,2010-11-19 06:06:40,25,30,CS2_36_30,CS2_36_cycle_30.csv,27.689459457901844
CS2_36,discharge,2010-11-19 09:09:29,25,31,CS2_36_31,CS2_36_cycle_31.csv,28.576722886672755
CS2_36,discharge,2010-11-19 12:11:25,25,32,CS2_36_32,CS2_36_cycle_32.csv,29.46080621835908
CS2_36,discharge,2010-11-19 15:13:15,25,33,CS2_36_33,CS2_36_cycle_33.csv,30.343280336293343
CS2_36,discharge,2010-11-19 18:15:00,25,34,CS2_36_34,CS2_36_cycle_34.csv,31.229364624537492
CS2_36,discharge,2010-11-19 21:17:07,25,35,CS2_36_35,CS2_36_cycle_35.csv,32.133085564413626
CS2_36,discharge,2010-11-20 00:18:41,25,36,CS2_36_36,CS2_36_cycle_36.csv,33.04075743570569
CS2_36,discharge,2010-11-20 03:21:14,25,37,CS2_36_37,CS2_36_cycle_37.csv,33.9504989845491
CS2_36,discharge,2010-11-20 06:23:48,25,38,CS2_36_38,CS2_36_cycle_38.csv,34.86146857156961
CS2_36,discharge,2010-11-20 09:26:25,25,39,CS2_36_39,CS2_36_cycle_39.csv,35.77332404120888
CS2_36,discharge,2010-11-20 12:28:56,25,40,CS2_36_40,CS2_36_cycle_40.csv,36.68769228590162
CS2_36,discharge,2010-11-20 15:31:26,25,41,CS2_36_41,CS2_36_cycle_41.csv,37.602557355177936
CS2_36,discharge,2010-11-20 18:33:54,25,42,CS2_36_42,CS2_36_cycle_42.csv,38.51791933393456
CS2_36,discharge,2010-11-20 21:36:19,25,43,CS2_36_43,CS2_36_cycle_43.csv,39.43196793988698
CS2_36,discharge,2010-11-21 00:38:30,25,44,CS2_36_44,CS2_36_cycle_44.csv,40.345004378820086
CS2_36,discharge,2010-11-21 03:40:53,25,45,CS2_36_45,CS2_36_cycle_45.csv,41.257550105499185
CS2_36,discharge,2010-11-21 06:43:10,25,46,CS2_36_46,CS2_36_cycle_46.csv,42.16962406678033
CS2_36,discharge,2010-11-21 09:45:19,25,47,CS2_36_47,CS2_36_cycle_47.csv,43.081063744863535
CS2_36,discharge,2010-11-21 12:47:23,25,48,CS2_36_48,CS2_36_cycle_48.csv,43.99266544101143
CS2_36,discharge,2010-11-21 15:49:20,25,49,CS2_36_49,CS2_36_cycle_49.csv,44.90432232903345
CS2_36,discharge,2010-11-21 18:51:20,25,50,CS2_36_50,CS2_36_cycle_50.csv,45.815823801911804
CS2_36,discharge,2010-11-22 13:15:42,25,1,CS2_36_1,CS2_36_cycle_1.csv,0.892102836790456
CS2_36,discharge,2010-11-22 16:21:30,25,2,CS2_36_2,CS2_36_cycle_2.csv,1.776381392868456
CS2_36,discharge,2010-11-22 19:23:52,25,3,CS2_36_3,CS2_36_cycle_3.csv,2.675810104551406
CS2_36,discharge,2010-11-22 22:26:44,25,4,CS2_36_4,CS2_36_cycle_4.csv,3.450397667707773
CS2_36,discharge,2010-11-23 00:38:26,25,5,CS2_36_5,CS2_36_cycle_5.csv,4.356290171578796
CS2_36,discharge,2010-11-23 03:41:54,25,6,CS2_36_6,CS2_36_cycle_6.csv,5.241765458476353
CS2_36,discharge,2010-11-23 06:42:53,25,7,CS2_36_7,CS2_36_cycle_7.csv,6.11553642107229
CS2_36,discharge,2010-11-23 09:43:51,25,8,CS2_36_8,CS2_36_cycle_8.csv,6.989033970664873
CS2_36,discharge,2010-11-23 12:43:15,25,9,CS2_36_9,CS2_36_cycle_9.csv,7.861214015701926
CS2_36,discharge,2010-11-23 15:43:02,25,10,CS2_36_10,CS2_36_cycle_10.csv,8.731070783924899
CS2_36,discharge,2010-11-23 18:42:24,25,11,CS2_36_11,CS2_36_cycle_11.csv,9.606869381961328
CS2_36,discharge,2010-11-23 21:42:48,25,12,CS2_36_12,CS2_36_cycle_12.csv,10.49476509272936
CS2_36,discharge,2010-11-24 00:42:34,25,13,CS2_36_13,CS2_36_cycle_13.csv,11.385611630610232
CS2_36,discharge,2010-11-24 03:42:47,25,14,CS2_36_14,CS2_36_cycle_14.csv,12.258285110541536
CS2_36,discharge,2010-11-24 06:41:58,25,15,CS2_36_15,CS2_36_cycle_15.csv,13.120525899292437
CS2_36,discharge,2010-11-24 09:41:50,25,16,CS2_36_16,CS2_36_cycle_16.csv,13.979132986339197
CS2_36,discharge,2010-11-24 12:40:21,25,17,CS2_36_17,CS2_36_cycle_17.csv,14.254232019419746
CS2_36,discharge,2010-11-29 10:34:08,25,1,CS2_36_1,CS2_36_cycle_1.csv,0.889495460906724
CS2_36,discharge,2010-11-29 12:27:28,25,2,CS2_36_2,CS2_36_cycle_2.csv,1.766116761103393
CS2_36,discharge,2010-11-29 15:28:14,25,3,CS2_36_3,CS2_36_cycle_3.csv,2.641956810045301
CS2_36,discharge,2010-11-29 18:28:20,25,4,CS2_36_4,CS2_36_cycle_4.csv,3.521142452584916
CS2_36,discharge,2010-11-29 21:29:18,25,5,CS2_36_5,CS2_36_cycle_5.csv,4.412562976508788
CS2_36,discharge,2010-11-30 00:29:55,25,6,CS2_36_6,CS2_36_cycle_6.csv,5.305950695444567
CS2_36,discharge,2010-11-30 03:31:07,25,7,CS2_36_7,CS2_36_cycle_7.csv,6.181376216877934
CS2_36,discharge,2010-11-30 06:30:27,25,8,CS2_36_8,CS2_36_cycle_8.csv,7.046360339437765
CS2_36,discharge,2010-11-30 09:30:43,25,9,CS2_36_9,CS2_36_cycle_9.csv,7.911710687207451
CS2_36,discharge,2010-11-30 12:30:12,25,10,CS2_36_10,CS2_36_cycle_10.csv,8.771702059435412
CS2_36,discharge,2010-11-30 15:29:17,25,11,CS2_36_11,CS2_36_cycle_11.csv,9.630304919588372
CS2_36,discharge,2010-11-30 18:28:23,25,12,CS2_36_12,CS2_36_cycle_12.csv,10.49231036989605
CS2_36,discharge,2010-11-30 21:27:42,25,13,CS2_36_13,CS2_36_cycle_13.csv,11.367742219881608
CS2_36,discharge,2010-12-01 00:26:31,25,14,CS2_36_14,CS2_36_cycle_14.csv,12.246498947158797
CS2_36,discharge,2010-12-01 03:25:53,25,15,CS2_36_15,CS2_36_cycle_15.csv,13.109894639398918
CS2_36,discharge,2010-12-01 06:23:08,25,16,CS2_36_16,CS2_36_cycle_16.csv,13.962393870654523
CS2_36,discharge,2010-12-01 09:21:42,25,17,CS2_36_17,CS2_36_cycle_17.csv,14.814539638207988
CS2_36,discharge,2010-12-01 12:19:05,25,18,CS2_36_18,CS2_36_cycle_18.csv,15.662016339796477
CS2_36,discharge,2010-12-01 15:16:25,25,19,CS2_36_19,CS2_36_cycle_19.csv,16.507219113801085
CS2_36,discharge,2010-12-01 18:13:21,25,20,CS2_36_20,CS2_36_cycle_20.csv,17.35306966785858
CS2_36,discharge,2010-12-01 21:10:15,25,21,CS2_36_21,CS2_36_cycle_21.csv,18.215312671801108
CS2_36,discharge,2010-12-02 00:06:47,25,22,CS2_36_22,CS2_36_cycle_22.csv,19.08121467749839
CS2_36,discharge,2010-12-02 03:04:13,25,23,CS2_36_23,CS2_36_cycle_23.csv,19.93292711169625
CS2_36,discharge,2010-12-02 05:59:51,25,24,CS2_36_24,CS2_36_cycle_24.csv,20.777149468998832
CS2_36,discharge,2010-12-02 08:56:52,25,25,CS2_36_25,CS2_36_cycle_25.csv,21.625372151928804
CS2_36,discharge,2010-12-02 11:53:03,25,26,CS2_36_26,CS2_36_cycle_26.csv,22.47080433381435
CS2_36,discharge,2010-12-02 14:48:58,25,27,CS2_36_27,CS2_36_cycle_27.csv,23.314708295646156
CS2_36,discharge,2010-12-02 17:44:19,25,28,CS2_36_28,CS2_36_cycle_28.csv,24.155748439382396
CS2_36,discharge,2010-12-02 20:38:56,25,29,CS2_36_29,CS2_36_cycle_29.csv,25.01480041569365
CS2_36,discharge,2010-12-02 23:33:53,25,30,CS2_36_30,CS2_36_cycle_30.csv,25.87631723342997
CS2_36,discharge,2010-12-03 02:30:08,25,31,CS2_36_31,CS2_36_cycle_31.csv,26.73145014915874
CS2_36,discharge,2010-12-03 05:26:04,25,32,CS2_36_32,CS2_36_cycle_32.csv,27.57352892652231
CS2_36,discharge,2010-12-03 08:21:26,25,33,CS2_36_33,CS2_36_cycle_33.csv,28.417085844686845
CS2_36,discharge,2010-12-03 11:16:03,25,34,CS2_36_34,CS2_36_cycle_34.csv,29.258912949890338
CS2_36,discharge,2010-12-03 14:10:35,25,35,CS2_36_35,CS2_36_cycle_35.csv,30.100246487459067
CS2_36,discharge,2010-12-03 17:04:50,25,36,CS2_36_36,CS2_36_cycle_36.csv,30.93812261803446
CS2_36,discharge,2010-12-03 19:58:39,25,37,CS2_36_37,CS2_36_cycle_37.csv,31.79058099531354
CS2_36,discharge,2010-12-03 22:52:53,25,38,CS2_36_38,CS2_36_cycle_38.csv,32.64619576438693
CS2_36,discharge,2010-12-04 01:47:46,25,39,CS2_36_39,CS2_36_cycle_39.csv,33.503724614888
CS2_36,discharge,2010-12-04 04:42:51,25,40,CS2_36_40,CS2_36_cycle_40.csv,34.36190065246868
CS2_36,discharge,2010-12-04 07:37:59,25,41,CS2_36_41,CS2_36_cycle_41.csv,35.22038831735784
CS2_36,discharge,2010-12-04 10:33:06,25,42,CS2_36_42,CS2_36_cycle_42.csv,36.0788869619993
CS2_36,discharge,2010-12-04 13:28:11,25,43,CS2_36_43,CS2_36_cycle_43.csv,36.93706081979692
CS2_36,discharge,2010-12-04 16:23:06,25,44,CS2_36_44,CS2_36_cycle_44.csv,37.79607622580234
CS2_36,discharge,2010-12-04 19:17:58,25,45,CS2_36_45,CS2_36_cycle_45.csv,38.65516021783777
CS2_36,discharge,2010-12-04 22:12:43,25,46,CS2_36_46,CS2_36_cycle_46.csv,39.514066818797055
CS2_36,discharge,2010-12-05 01:07:20,25,47,CS2_36_47,CS2_36_cycle_47.csv,40.372744816728506
CS2_36,discharge,2010-12-05 04:01:47,25,48,CS2_36_48,CS2_36_cycle_48.csv,41.231636779448536
CS2_36,discharge,2010-12-05 06:56:09,25,49,CS2_36_49,CS2_36_cycle_49.csv,42.090857915998455
CS2_36,discharge,2010-12-05 09:50:33,25,50,CS2_36_50,CS2_36_cycle_50.csv,42.94949050429996
CS2_36,discharge,2010-12-06 12:33:56,25,1,CS2_36_1,CS2_36_cycle_1.csv,0.852534648241007
CS2_36,discharge,2010-12-06 15:31:07,25,2,CS2_36_2,CS2_36_cycle_2.csv,1.695919522254525
CS2_36,discharge,2010-12-06 18:25:38,25,3,CS2_36_3,CS2_36_cycle_3.csv,2.538660696240501
CS2_36,discharge,2010-12-06 21:19:21,25,4,CS2_36_4,CS2_36_cycle_4.csv,3.391856911211842
CS2_36,discharge,2010-12-07 00:12:20,25,5,CS2_36_5,CS2_36_cycle_5.csv,4.245179481522968
CS2_36,discharge,2010-12-07 03:05:57,25,6,CS2_36_6,CS2_36_cycle_6.csv,5.081122325443054
CS2_36,discharge,2010-12-07 05:57:50,25,7,CS2_36_7,CS2_36_cycle_7.csv,5.909261693862401
